listingId,title,bid,bidder_count,date_closed,units,price_per_unit,image_url,sku,grade,manifest_models,capacity,manifest_colors,manifest_part_numbers,model,normalized_capacity,full_model
198452,"Apple Cell Phones - iPhone 12 Pro Max, 128GB - 17 Units - Grade AA+(T) - AT038003","$9,645",12 bidders,"Jun 25, 2024 10:31:46 AM PDT",17.0,567.35,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone12promax_3721.jpg,AT038003,Grade AA+(T),IPH 12PM,128GB,"Graphite, gold, blue","S900C, T903C, J902C, T900C, J900C, J903C",iPhone 12 Pro Max,128GB,iPhone 12 Pro Max 128GB
225207,"Apple Cell Phones - iPhone 12 Pro Max, 128GB - 2 Units - Grade AA+(T) - AF049984","$1,030",6 bidders,"Apr 7, 2025 10:19:43 AM PDT",2.0,515.0,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone12promax_3944.jpg,AF049984,Grade AA+(T),IPH 12PM,128GB,silver,6901C,iPhone 12 Pro Max,128GB,iPhone 12 Pro Max 128GB
202269,"Apple Cell Phones - iPhone 12 Pro Max, 128GB - 25 Units - Grade AA+(T) - AT039534","$11,819",8 bidders,"Aug 13, 2024 11:16:29 AM PDT",25.0,472.76,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone12promax_3757.jpg,AT039534,Grade AA+(T),IPH 12PM,128GB,"silver, Graphite, blue","A903C, T903C, J901C, T900C, J900C, J903C",iPhone 12 Pro Max,128GB,iPhone 12 Pro Max 128GB
225950,"Apple Cell Phones - iPhone 12 Pro Max, 128GB - 17 Units - Grade AA+(T) - AT050547","$6,802",10 bidders,"Apr 15, 2025 10:44:33 AM PDT",17.0,400.12,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone12promax_3949.jpg,AT050547,Grade AA+(T),IPH 12PM,128GB,"Graphite, blue","T900C, T903C, J900C, J903C",iPhone 12 Pro Max,128GB,iPhone 12 Pro Max 128GB
