listingId,title,bid,bidder_count,date_closed,units,price_per_unit,image_url,sku,grade,manifest_models,capacity,manifest_colors,manifest_part_numbers,model,normalized_capacity,full_model
190580,"Apple Cell Phones - iPhone 13 Mini, 256GB - 25 Units - Grade A+(T) - AT034664","$9,340",6 bidders,"Apr 9, 2024 11:21:12 AM PDT",25.0,373.6,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone13mini_656.jpg,AT034664,Grade A+(T),IPH 13M,256GB,"midnight, blue, red, starlight, pink","T152D, A154D, S154D, A152D, A153D, J152D, A155D, A156D",iPhone 13 Mini,256GB,iPhone 13 Mini 256GB
198225,"Apple Cell Phones - iPhone 13 Mini, 256GB - 14 Units - Grade A+(T) - AT037875","$4,750",3 bidders,"Jun 24, 2024 1:46:54 PM PDT",14.0,339.29,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone13mini_702.jpg,AT037875,Grade A+(T),IPH 13M,256GB,"midnight, blue, red, starlight, pink","A154D, A152D, A153D, A155D, A156D",iPhone 13 Mini,256GB,iPhone 13 Mini 256GB
203426,Apple Cell Phones - iPhone 13 Mini - 30 Units - Grade A+(T) - CT0065864A,"$9,610",5 bidders,"Aug 22, 2024 10:17:46 AM PDT",30.0,320.33,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone13mini_729.jpg,CT0065864A,Grade A+(T),IPH 13M,"256GB, 128GB","RED, PNK, BLU, MDN, GRN","A356D, J357D, S156D, E152D, A154D, J150D, A152D, A149D, J156D, J154D, E156D, J152D, A150D, A155D, A156D",iPhone 13 Mini,256GB,iPhone 13 Mini 256GB
223779,Apple Cell Phones - iPhone 13 Mini - 24 Units - Grade A+(T) - CT0076138A,"$5,630",9 bidders,"Mar 20, 2025 11:54:20 AM PDT",24.0,234.58,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone13mini_841.jpg,CT0076138A,Grade A+(T),IPH 13M,"256GB, 128GB","STL, RED, MDN, BLU, PNK, GRN","S149D, J147D, J149D, E152D, A154D, A152D, A149D, J156D, J154D, A147D, A357D, J153D, J155D, J152D, J356D",iPhone 13 Mini,256GB,iPhone 13 Mini 256GB
196782,Apple Cell Phones - iPhone 13 Mini - 28 Units - Grade A+(T) - CT0062058A,"$7,950",6 bidders,"Jun 6, 2024 9:46:04 AM PDT",28.0,283.93,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone13mini_693.jpg,CT0062058A,Grade A+(T),IPH 13M,"256GB, 128GB","STL, MDN, BLU, PNK, GRN","J147D, A356D, J149D, A156D, A151D, A148D, A154D, A152D, A153D, A149D, A147D, J148D, J153D, J152D, J151D, J356D",iPhone 13 Mini,256GB,iPhone 13 Mini 256GB
