listingId,title,bid,bidder_count,date_closed,units,price_per_unit,image_url,sku,grade,manifest_models,capacity,manifest_colors,manifest_part_numbers,model,normalized_capacity,full_model
190178,Apple Cell Phones - iPhone 14 Pro Max - 72 Units - Grade A+(T) - CT0058766A,"$53,975",12 bidders,"Apr 4, 2024 9:50:57 AM PDT",72.0,749.65,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14promax_700.jpg,CT0058766A,Grade A+(T),"14PM, IPH 14PM","128GB, 512GB, 256GB, 1TB","GLD, PUR, SLV, BLK","U527D, J527D, A533D, J528D, A534D, J542D, J538D, A528D, A532D, J530D, A530D, J531D, A542D, A529D, A540D, A539D, J534D, A527D, A531D",iPhone 14 Pro Max,128GB,iPhone 14 Pro Max 128GB
190624,"Apple Cell Phones - iPhone 14 Pro Max, 128GB - 50 Units - Grade A+(T) - AT034645","$39,500",5 bidders,"Apr 9, 2024 9:58:11 AM PDT",50.0,790.0,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14promax_705.jpg,AT034645,Grade A+(T),IPH 14PM,128GB,"Purple, Black, Gold, Silver","U528D, T527D, A528D, A527D, U530D, S530D, J527D, T530D, A529D, D530D, J528D, J530D, E530D, A530D",iPhone 14 Pro Max,128GB,iPhone 14 Pro Max 128GB
191490,"Apple Cell Phones - iPhone 14 Pro Max, 128GB - 150 Units - Grade A+(T) - CN0001320A","$104,600",5 bidders,"Apr 17, 2024 10:04:48 AM PDT",150.0,697.33,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14promax_713.jpg,CN0001320A,Grade A+(T),IPH 14PM,128GB,"PUR, BLK","C527D, C530D",iPhone 14 Pro Max,128GB,iPhone 14 Pro Max 128GB
190991,"Apple Cell Phones - iPhone 14 Pro Max, 128GB - 85 Units - Grade A+(T) - CT0059047A","$60,209",5 bidders,"Apr 11, 2024 10:05:41 AM PDT",85.0,708.34,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14promax_708.jpg,CT0059047A,Grade A+(T),IPH 14PM,128GB,"BLK, PUR, GLD, SLV","U528D, A528D, J529D, A527D, U530D, J527D, A529D, U529D, J528D, J530D, E530D, A530D",iPhone 14 Pro Max,128GB,iPhone 14 Pro Max 128GB
206465,"Apple Cell Phones - iPhone 14 Pro Max, 128GB - 100 Units - Grade A+(T) - AT041163","$68,750",6 bidders,"Sep 24, 2024 9:51:52 AM PDT",100.0,687.5,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14promax_870.jpg,AT041163,Grade A+(T),IPH 14PM,128GB,"Purple, Black, Gold, Silver","T527D, A528D, A527D, S530D, J527D, A529D, U529D, J530D, E530D, A530D",iPhone 14 Pro Max,128GB,iPhone 14 Pro Max 128GB
205577,"Apple Cell Phones - iPhone 14 Pro Max, 128GB - 86 Units - Grade A+(T) - CT0066841A","$56,286",6 bidders,"Sep 12, 2024 9:54:12 AM PDT",86.0,654.49,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14promax_861.jpg,CT0066841A,Grade A+(T),IPH 14PM,128GB,"GLD, PUR, SLV, BLK","A528D, A527D, J529D, S530D, U527D, J527D, S529D, E527D, S527D, A529D, J528D, J530D, E530D, C530D, A530D",iPhone 14 Pro Max,128GB,iPhone 14 Pro Max 128GB
212768,"Apple Cell Phones - iPhone 14 Pro Max, 128GB - 150 Units - Grade A+(T) - AT044102","$87,786",9 bidders,"Nov 26, 2024 11:21:56 AM PDT",150.0,585.24,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14promax_935.jpg,AT044102,Grade A+(T),IPH 14PM,128GB,"Purple, Black, Gold, Silver","T527D, A528D, A527D, J527D, T530D, S527D, A529D, A530D",iPhone 14 Pro Max,128GB,iPhone 14 Pro Max 128GB
212776,"Apple Cell Phones - iPhone 14 Pro Max, 128GB - 175 Units - Grade A+(T) - AT043947","$97,000",8 bidders,"Nov 26, 2024 10:11:17 AM PDT",175.0,554.29,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14promax_935.jpg,AT043947,Grade A+(T),IPH 14PM,128GB,"Purple, Black, Gold, Silver","A528D, A527D, S530D, E527D, A529D, E529D, E530D, A530D",iPhone 14 Pro Max,128GB,iPhone 14 Pro Max 128GB
213779,"Apple Cell Phones - iPhone 14 Pro Max, 128GB - 56 Units - Grade A+(T) - CT0071143A","$31,660",8 bidders,"Dec 5, 2024 9:52:19 AM PDT",56.0,565.36,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14promax_945.jpg,CT0071143A,Grade A+(T),IPH 14PM,128GB,"GLD, PUR, SLV, BLK","A528D, A527D, J527D, E527D, A529D, J530D, E530D, A530D",iPhone 14 Pro Max,128GB,iPhone 14 Pro Max 128GB
213736,Apple Cell Phones - iPhone 14 Pro Max - 48 Units - Grade A+(T) - CT0071210A,"$28,100",5 bidders,"Dec 5, 2024 9:41:17 AM PDT",48.0,585.42,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14promax_944.jpg,CT0071210A,Grade A+(T),"14PM, IPH 14PM","128GB, 512GB, 256GB, 1TB","GLD, PUR, SLV, BLK","A542D, A539D, J538D, J540D, A534D, A538D, S537D, E539D, S542D, S540D, J539D, E542D, A530D, A540D, J542D, A541D",iPhone 14 Pro Max,128GB,iPhone 14 Pro Max 128GB
221404,"Apple Cell Phones - iPhone 14 Pro Max, 128GB - 3 Units - Grade A(T) - AT047984","$1,525",4 bidders,"Feb 25, 2025 10:34:00 AM PDT",3.0,508.33,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14promax_1025.jpg,AT047984,Grade A(T),IPH 14PM,128GB,"Purple, Gold","A529D, D530D, A530D",iPhone 14 Pro Max,128GB,iPhone 14 Pro Max 128GB
220656,"Apple Cell Phones - iPhone 14 Pro Max, 128GB - 81 Units - Grade A+(T) - CT0074527A","$45,460",3 bidders,"Feb 20, 2025 10:31:30 AM PDT",81.0,561.23,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14promax_1018.jpg,CT0074527A,Grade A+(T),IPH 14PM,128GB,"GLD, PUR, SLV, BLK","A528D, A527D, S530D, J527D, S528D, E527D, A529D, J528D, J530D, A530D",iPhone 14 Pro Max,128GB,iPhone 14 Pro Max 128GB
228399,"Apple Cell Phones - iPhone 14 Pro Max, 128GB - 25 Units - Grade A+(T) - AT051638","$13,725",5 bidders,"May 13, 2025 10:04:39 AM PDT",25.0,549.0,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14promax_1093.jpg,AT051638,Grade A+(T),IPH 14PM,128GB,"Purple, Gold, Silver","A528D, J529D, A529D, J528D, E530D, A530D",iPhone 14 Pro Max,128GB,iPhone 14 Pro Max 128GB
191853,"Apple Cell Phones - iPhone 14 Pro Max, 128GB - 93 Units - Grade A+(T) - CT0059413A","$66,261",8 bidders,"Apr 18, 2024 10:20:40 AM PDT",93.0,712.48,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14promax_717.jpg,CT0059413A,Grade A+(T),IPH 14PM,128GB,"GLD, PUR, SLV, BLK","A528D, A527D, J529D, U530D, E528D, U527D, J527D, A529D, J528D, J530D, A530D",iPhone 14 Pro Max,128GB,iPhone 14 Pro Max 128GB
192210,"Apple Cell Phones - iPhone 14 Pro Max, 128GB - 75 Units - Grade A+(T) - CN0001376A","$53,250",8 bidders,"Apr 24, 2024 9:39:16 AM PDT",75.0,710.0,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14promax_721.jpg,CN0001376A,Grade A+(T),IPH 14PM,128GB,"PUR, BLK","C527D, C530D",iPhone 14 Pro Max,128GB,iPhone 14 Pro Max 128GB
192263,"Apple Cell Phones - iPhone 14 Pro Max, 128GB - 110 Units - Grade A+(T) - CT0059791A","$80,666",5 bidders,"Apr 25, 2024 10:13:09 AM PDT",110.0,733.33,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14promax_722.jpg,CT0059791A,Grade A+(T),IPH 14PM,128GB,"GLD, PUR, SLV, BLK","A528D, A527D, J529D, S530D, J527D, S527D, A529D, E529D, J528D, J530D, E530D, A530D",iPhone 14 Pro Max,128GB,iPhone 14 Pro Max 128GB
193123,"Apple Cell Phones - iPhone 14 Pro Max, 128GB - 82 Units - Grade A+(T) - CT0060153A","$59,250",10 bidders,"May 2, 2024 10:26:59 AM PDT",82.0,722.56,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14promax_731.jpg,CT0060153A,Grade A+(T),IPH 14PM,128GB,"GLD, PUR, SLV, BLK","A528D, A527D, J529D, U527D, J527D, E527D, A529D, E529D, J528D, J530D, E530D, A530D",iPhone 14 Pro Max,128GB,iPhone 14 Pro Max 128GB
