listingId,title,bid,bidder_count,date_closed,units,price_per_unit,image_url,sku,grade,manifest_models,capacity,manifest_colors,manifest_part_numbers,model,normalized_capacity,full_model
190544,"Apple Cell Phones - iPhone 13, 256GB - 75 Units - Grade A+(T) - AT034711","$29,851",5 bidders,"Apr 9, 2024 7:20:23 AM PDT",75.0,398.01,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone13_1586.jpg,AT034711,Grade A+(T),IPH 13,256GB,"midnight, blue, Green, red, starlight, pink","A168D, A167D, A170D, A360D, J171D, A169D, T167D, S169D, E168D, A171D",iPhone 13,256GB,iPhone 13 256GB
190536,"Apple Cell Phones - iPhone 13, 256GB - 75 Units - Grade A+(T) - AT034592","$28,100",5 bidders,"Apr 9, 2024 7:49:55 AM PDT",75.0,374.67,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone13_1586.jpg,AT034592,Grade A+(T),IPH 13,256GB,"midnight, blue, Green, red, starlight, pink","A168D, A167D, A170D, S167D, A360D, J171D, T171D, A169D, U167D, A171D",iPhone 13,256GB,iPhone 13 256GB
190767,"Apple Cell Phones - iPhone 13, 256GB - 48 Units - Grade A+(T) - CT0059142A","$18,225",7 bidders,"Apr 11, 2024 8:47:02 AM PDT",48.0,379.69,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone13_1589.jpg,CT0059142A,Grade A+(T),IPH 13,256GB,"STL, RED, PNK, BLU, MDN, GRN","A168D, A167D, A170D, S167D, A360D, J171D, A169D, J169D, E170D, E167D, J168D, J167D, A171D",iPhone 13,256GB,iPhone 13 256GB
191296,"Apple Cell Phones - iPhone 13, 256GB - 75 Units - Grade A+(T) - AT034892","$29,700",8 bidders,"Apr 16, 2024 10:58:09 AM PDT",75.0,396.0,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone13_1594.jpg,AT034892,Grade A+(T),IPH 13,256GB,"midnight, blue, Green, red, starlight, pink","A168D, A167D, A170D, A360D, J171D, A169D, J167D, A171D",iPhone 13,256GB,iPhone 13 256GB
198488,"Apple Cell Phones - iPhone 13, 256GB - 75 Units - Grade A+(T) - CN0001786A","$28,909",12 bidders,"Jun 26, 2024 10:04:32 AM PDT",75.0,385.45,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone13_1675.jpg,CN0001786A,Grade A+(T),IPH 13,256GB,"BLU, PNK, RED, MDN","C169D, C170D, C167D, C171D",iPhone 13,256GB,iPhone 13 256GB
198446,"Apple Cell Phones - iPhone 13, 256GB - 50 Units - Grade A+(T) - AT037895","$19,500",6 bidders,"Jun 24, 2024 5:20:37 AM PDT",50.0,390.0,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone13_1674.jpg,AT037895,Grade A+(T),IPH 13,256GB,"midnight, blue, Green, red, starlight, pink","A168D, A167D, U168D, A170D, A360D, A169D, U169D, U171D, A171D",iPhone 13,256GB,iPhone 13 256GB
206387,"Apple Cell Phones - iPhone 13, 256GB - 75 Units - Grade A+(T) - CT0067173A","$28,200",6 bidders,"Sep 19, 2024 10:14:38 AM PDT",75.0,376.0,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone13_1758.jpg,CT0067173A,Grade A+(T),IPH 13,256GB,"STL, RED, PNK, BLU, MDN, GRN","A171D, A168D, A167D, A170D, C169D, J171D, A169D, C167D, J169D, E360D, C168D, E167D, C171D, J167D, J170D",iPhone 13,256GB,iPhone 13 256GB
212856,"Apple Cell Phones - iPhone 13, 256GB - 327 Units - Grade A+(T) - CT0070698A","$96,550",6 bidders,"Nov 27, 2024 11:21:31 AM PDT",327.0,295.26,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone13_1824.jpg,CT0070698A,Grade A+(T),"IPH 13, APL IPH 13 256GB PNK",256GB,"STL, RED, PNK, BLU, MDN, GRN","S360D, A168D, J170D, J360D, A171D, A167D, E167D, S168D, A170D, S167D, A360D, C167D, J169D, S169D, C168D, J168D, J167D, J171D, A169D",iPhone 13,256GB,iPhone 13 256GB
220622,"Apple Cell Phones - iPhone 13, 256GB - 28 Units - Grade A+(T) - CT0074725A","$9,402",5 bidders,"Feb 20, 2025 11:52:55 AM PDT",28.0,335.79,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone13_1900.jpg,CT0074725A,Grade A+(T),IPH 13,256GB,"STL, RED, PNK, BLU, MDN, GRN","J360D, A168D, A167D, S168D, A170D, A360D, J171D, A169D, J169D, E167D, J168D, J167D, A171D",iPhone 13,256GB,iPhone 13 256GB
227903,"Apple Cell Phones - iPhone 13, 256GB - 21 Units - Grade A+(T) - AT051439","$7,025",8 bidders,"May 6, 2025 10:43:10 AM PDT",21.0,334.52,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone13_1969.jpg,AT051439,Grade A+(T),IPH 13,256GB,"Green, pink, midnight, blue","J360D, S360D, A167D, J171D, A169D, S169D, A171D",iPhone 13,256GB,iPhone 13 256GB
