listingId,title,bid,bidder_count,date_closed,units,price_per_unit,image_url,sku,grade,manifest_models,capacity,manifest_colors,manifest_part_numbers,model,normalized_capacity,full_model
190140,"Apple Cell Phones - iPhone 14 Plus, 256GB - 50 Units - Grade B+(T) - AT034396","$22,500",1 bidder,"Apr 2, 2024 11:29:11 AM PDT",50.0,450.0,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14plus_416.jpg,AT034396,Grade B+(T),IPH 14PL,256GB,"Purple, Starlight, Blue, Midnight, Red","A505D, S504D, A504D, A501D, A502D, A503D, U505D",iPhone 14 Plus,256GB,iPhone 14 Plus 256GB
190571,Apple Cell Phones - iPhone 14 Plus - 50 Units - Grade B+(T) - AT034742,"$23,300",5 bidders,"Apr 9, 2024 10:36:37 AM PDT",50.0,466.0,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14plus_420.jpg,AT034742,Grade B+(T),IPH 14PL,"256GB, 128GB","Purple, Starlight, Blue, Midnight, Red","A498D, A505D, D498D, E496D, E500D, A504D, A501D, A496D, U496D, A502D, E498D, A503D, A499D, A497D",iPhone 14 Plus,256GB,iPhone 14 Plus 256GB
213859,"Apple Cell Phones - iPhone 14 Plus, 256GB - 100 Units - Grade B+(T) - AT044522","$37,900",8 bidders,"Dec 10, 2024 10:58:43 AM PDT",100.0,379.0,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14plus_605.jpg,AT044522,Grade B+(T),IPH 14PL,256GB,"Purple, Starlight, Blue, yellow, Midnight, Red","E505D, A505D, A504D, A501D, A802D, E502D, S503D, E501D, A502D, A503D, U505D",iPhone 14 Plus,256GB,iPhone 14 Plus 256GB
220879,"Apple Cell Phones - iPhone 14 Plus, 256GB - 79 Units - Grade B+(T) - CT0074529A","$26,600",10 bidders,"Feb 20, 2025 12:21:15 PM PDT",79.0,336.71,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14plus_671.jpg,CT0074529A,Grade B+(T),IPH 14PL,256GB,"PUR, STL, RED, MDN, BLU, YEL","A505D, A504D, A501D, J503D, A802D, S501D, A502D, J504D, J802D, A503D, J501D, J502D, E503D",iPhone 14 Plus,256GB,iPhone 14 Plus 256GB
220948,Apple Cell Phones - iPhone 14 Plus - 69 Units - Grade B(T) - CT0074614A,"$17,300",4 bidders,"Feb 20, 2025 11:53:43 AM PDT",69.0,250.72,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14plus_671.jpg,CT0074614A,Grade B(T),IPH 14PL,"256GB, 128GB","PUR, STL, RED, MDN, BLU, YEL","A498D, A504D, E497D, A503D, A505D, A502D, J504D, A497D, A500D, J505D, S497D, J500D, A499D, S500D, A501D, A802D, J496D, A496D, S498D, E498D, J501D, J498D",iPhone 14 Plus,256GB,iPhone 14 Plus 256GB
228421,"Apple Cell Phones - iPhone 14 Plus, 256GB - 25 Units - Grade B+(T) - AT051621","$9,907",5 bidders,"May 13, 2025 10:26:19 AM PDT",25.0,396.28,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14plus_736.jpg,AT051621,Grade B+(T),IPH 14PL,256GB,"Purple, Starlight, Blue, Midnight, Red","A505D, A504D, A501D, A502D, A503D",iPhone 14 Plus,256GB,iPhone 14 Plus 256GB
190014,"Apple Cell Phones - iPhone 14 Plus, 256GB - 50 Units - Grade B+(T) - AT034396","$23,351",10 bidders,"Apr 2, 2024 9:57:35 AM PDT",50.0,467.02,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14plus_416.jpg,AT034396,Grade B+(T),IPH 14PL,256GB,"Purple, Starlight, Blue, Midnight, Red","A505D, S504D, A504D, A501D, A502D, A503D, U505D",iPhone 14 Plus,256GB,iPhone 14 Plus 256GB
198267,Apple Cell Phones - iPhone 14 Plus - 30 Units - Grade B+(T) - AT037937,"$14,376",9 bidders,"Jun 25, 2024 10:30:51 AM PDT",30.0,479.2,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14plus_480.jpg,AT037937,Grade B+(T),IPH 14PL,"256GB, 128GB","Purple, Starlight, Blue, Midnight, Red","A498D, A505D, U503D, D498D, A503D, A504D, A500D, A501D, E497D, A496D, A502D, A497D",iPhone 14 Plus,256GB,iPhone 14 Plus 256GB
198881,"Apple Cell Phones - iPhone 14 Plus, 256GB - 50 Units - Grade B+(T) - AT038241","$22,850",3 bidders,"Jul 2, 2024 8:31:58 AM PDT",50.0,457.0,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14plus_484.jpg,AT038241,Grade B+(T),IPH 14PL,256GB,"Purple, Starlight, Blue, Midnight, Red","A505D, U503D, A504D, A501D, A502D, A503D",iPhone 14 Plus,256GB,iPhone 14 Plus 256GB
206681,"Apple Cell Phones - iPhone 14 Plus, 256GB - 50 Units - Grade B+(T) - AT041190","$22,601",5 bidders,"Sep 24, 2024 10:09:39 AM PDT",50.0,452.02,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14plus_544.jpg,AT041190,Grade B+(T),IPH 14PL,256GB,"Purple, Starlight, Blue, Midnight, Red","A505D, U503D, A504D, A501D, S503D, E501D, A502D, A503D",iPhone 14 Plus,256GB,iPhone 14 Plus 256GB
