listingId,title,bid,bidder_count,date_closed,units,price_per_unit,image_url,sku,grade,manifest_models,capacity,manifest_colors,manifest_part_numbers,model,normalized_capacity,full_model
190118,"Apple Cell Phones - iPhone 14 Pro Max, 256GB - 50 Units - Grade A+(T) - AT034370","$38,900",8 bidders,"Apr 2, 2024 10:29:28 AM PDT",50.0,778.0,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14promax_699.jpg,AT034370,Grade A+(T),IPH 14PM,256GB,"Purple, Black, Gold, Silver","T531D, A531D, A532D, E531D, E534D, A533D, U531D, A534D",iPhone 14 Pro Max,256GB,iPhone 14 Pro Max 256GB
190405,"Apple Cell Phones - iPhone 14 Pro Max, 256GB - 182 Units - Grade B+(T) - CT0058673A","$130,550",8 bidders,"Apr 4, 2024 10:32:57 AM PDT",182.0,717.31,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14promax_702.jpg,CT0058673A,Grade B+(T),IPH 14PM,256GB,"GLD, PUR, SLV, BLK","J531D, J533D, U534D, J534D, S534D, A531D, A532D, S531D, E534D, A533D, J532D, A534D",iPhone 14 Pro Max,256GB,iPhone 14 Pro Max 256GB
190618,"Apple Cell Phones - iPhone 14 Pro Max, 256GB - 175 Units - Grade B+(T) - AT034623","$125,760",10 bidders,"Apr 9, 2024 10:07:24 AM PDT",175.0,718.63,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14promax_705.jpg,AT034623,Grade B+(T),IPH 14PM,256GB,"Purple, Black, Silver, Gold","S534D, T531D, A531D, A532D, E531D, E534D, A533D, S531D, E533D, E532D, A534D",iPhone 14 Pro Max,256GB,iPhone 14 Pro Max 256GB
190762,"Apple Cell Phones - iPhone 14 Pro Max, 256GB - 155 Units - Grade B+(T) - CT0059014A","$107,759",7 bidders,"Apr 11, 2024 10:46:00 AM PDT",155.0,695.22,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14promax_706.jpg,CT0059014A,Grade B+(T),IPH 14PM,256GB,"GLD, PUR, SLV, BLK","J531D, J534D, J532D, A531D, A532D, S531D, E534D, J533D, A534D",iPhone 14 Pro Max,256GB,iPhone 14 Pro Max 256GB
190900,"Apple Cell Phones - iPhone 14 Pro Max, 256GB - 123 Units - Grade A+(T) - CT0059027A","$91,001",5 bidders,"Apr 11, 2024 9:51:47 AM PDT",123.0,739.85,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14promax_707.jpg,CT0059027A,Grade A+(T),IPH 14PM,256GB,"GLD, PUR, SLV, BLK","J531D, J534D, J532D, A531D, A532D, E531D, A533D, J533D, S533D, A534D",iPhone 14 Pro Max,256GB,iPhone 14 Pro Max 256GB
190911,"Apple Cell Phones - iPhone 14 Pro Max, 256GB - 78 Units - Grade C+(T) - CT0059054A","$52,024",5 bidders,"Apr 11, 2024 10:33:11 AM PDT",78.0,666.97,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14promax_707.jpg,CT0059054A,Grade C+(T),IPH 14PM,256GB,"GLD, PUR, SLV, BLK","J531D, J533D, J534D, A531D, A532D, E534D, E533D, J532D, A534D",iPhone 14 Pro Max,256GB,iPhone 14 Pro Max 256GB
191463,"Apple Cell Phones - iPhone 14 Pro Max, 256GB - 125 Units - Grade A+(T) - CN0001324A","$92,300",4 bidders,"Apr 17, 2024 10:06:07 AM PDT",125.0,738.4,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14promax_713.jpg,CN0001324A,Grade A+(T),IPH 14PM,256GB,"PUR, BLK","C531D, C534D",iPhone 14 Pro Max,256GB,iPhone 14 Pro Max 256GB
191273,"Apple Cell Phones - iPhone 14 Pro Max, 256GB - 25 Units - Grade A+(T) - AT035134","$19,250",6 bidders,"Apr 15, 2024 9:58:14 PM PDT",25.0,770.0,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14promax_711.jpg,AT035134,Grade A+(T),IPH 14PM,256GB,"Purple, Black, Gold, Silver","J534D, A531D, A532D, A533D, U531D, A534D",iPhone 14 Pro Max,256GB,iPhone 14 Pro Max 256GB
191485,"Apple Cell Phones - iPhone 14 Pro Max, 256GB - 25 Units - Grade B+(T) - CN0001345A","$17,348",7 bidders,"Apr 17, 2024 10:52:47 AM PDT",25.0,693.92,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14promax_713.jpg,CN0001345A,Grade B+(T),IPH 14PM,256GB,"PUR, BLK","C531D, C534D",iPhone 14 Pro Max,256GB,iPhone 14 Pro Max 256GB
191195,"Apple Cell Phones - iPhone 14 Pro Max, 256GB - 75 Units - Grade A+(T) - AT034873","$57,001",7 bidders,"Apr 16, 2024 10:04:13 AM PDT",75.0,760.01,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14promax_710.jpg,AT034873,Grade A+(T),IPH 14PM,256GB,"Purple, Black, Silver, Gold","J531D, J534D, T531D, T534D, A531D, A532D, E531D, E534D, U531D, A533D, S532D, E533D, A534D",iPhone 14 Pro Max,256GB,iPhone 14 Pro Max 256GB
